,channelGrouping,date,fullVisitorId,visitId,visitNumber,visitStartTime,device.browser,device.deviceCategory,device.isMobile,device.operatingSystem,geoNetwork.city,geoNetwork.continent,geoNetwork.country,geoNetwork.metro,geoNetwork.networkDomain,geoNetwork.region,geoNetwork.subContinent,totals.hits,totals.newVisits,totals.pageviews,totals.sessionQualityDim,totals.timeOnSite,totals.totalTransactionRevenue,totals.transactionRevenue,totals.transactions,trafficSource.adContent,trafficSource.adwordsClickInfo.adNetworkType,trafficSource.adwordsClickInfo.gclId,trafficSource.adwordsClickInfo.isVideoAd,trafficSource.adwordsClickInfo.page,trafficSource.adwordsClickInfo.slot,trafficSource.campaign,trafficSource.campaignCode,trafficSource.isTrueDirect,trafficSource.keyword,trafficSource.medium,trafficSource.referralPath,trafficSource.source
5149,1,2016-11-06,1057078399235259309,1478473887,6,1478473887,0,0,False,0,3,0,0,3,4,2,0,14,0.0,14,0.0,212.0,232100000,223100000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5150,0,2016-11-06,618198661111278556,1478452402,1,1478452402,0,0,False,0,3,0,0,3,0,2,0,16,1.0,14,0.0,1041.0,17990000,16990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5151,0,2016-11-06,980669450547078608,1478477416,1,1478477416,0,0,False,1,3,0,0,3,3,2,0,17,1.0,16,0.0,1895.0,22980000,18980000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5152,0,2016-11-06,9880284115430195099,1478471676,1,1478471676,0,0,False,0,3,0,0,3,73,2,0,19,1.0,16,0.0,244.0,58990000,55990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5153,1,2016-11-06,6736550303451079628,1478449738,1,1478449738,0,0,False,3,0,0,0,0,5,0,0,23,1.0,22,0.0,1059.0,44980000,39980000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5154,0,2016-11-06,9456983848041488032,1478468190,1,1478468190,0,0,False,0,3,0,0,3,132,2,0,29,1.0,21,0.0,818.0,51950000,44950000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5155,0,2016-11-06,640698688315594544,1478437471,1,1478437471,0,0,False,0,3,0,0,3,5,2,0,30,1.0,26,0.0,663.0,131980000,126980000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5156,0,2016-11-06,5319251700362675371,1478490476,1,1478490476,0,0,False,1,13,0,0,8,17,7,0,31,1.0,25,0.0,460.0,45980000,37980000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5157,0,2016-11-06,3209681780730962666,1478415170,3,1478415635,0,1,True,5,3,0,0,3,29,2,0,33,0.0,30,0.0,753.0,13480000,7480000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5158,2,2016-11-06,439585555102338304,1478489502,2,1478489502,0,0,False,3,3,0,0,3,6,2,0,34,0.0,24,0.0,1210.0,91980000,88980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5159,3,2016-11-06,3751093343937953110,1478491993,1,1478491993,0,0,False,1,3,0,0,3,0,2,0,35,1.0,35,0.0,802.0,47980000,38980000,1,0,1,203,1,1.0,1,0,0.0,1,1,1,0,1
5160,1,2016-11-06,9758237602406121028,1478486264,2,1478486264,0,0,False,4,3,0,0,3,399,2,0,37,0.0,25,0.0,837.0,40780000,36780000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5161,1,2016-11-06,2454306711782802609,1478482587,3,1478482587,0,0,False,3,3,0,0,3,2,2,0,38,0.0,33,0.0,646.0,42360000,36360000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5162,1,2016-11-06,1755438626455874650,1478476889,2,1478476889,0,0,False,0,12,0,0,7,0,6,0,47,0.0,39,0.0,1195.0,82940000,79940000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5163,1,2016-11-06,5284289732058785015,1478492025,4,1478492025,0,0,False,0,2,0,0,2,0,1,0,47,0.0,37,0.0,1099.0,115130000,111130000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5164,0,2016-11-06,9242714675091818589,1478481934,1,1478481934,0,0,False,1,3,0,1,3,74,2,0,51,1.0,43,0.0,1138.0,68970000,61970000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5165,0,2016-11-06,9223171695530901209,1478493465,2,1478493465,0,0,False,0,3,0,0,3,0,2,0,55,0.0,39,0.0,938.0,181680000,176680000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5166,0,2016-11-06,682695636245631382,1478464694,2,1478464694,0,0,False,1,3,0,0,3,75,2,0,80,0.0,66,0.0,1424.0,63900000,59900000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5167,1,2016-11-06,4248127151078644916,1478464698,1,1478464698,0,0,False,3,3,0,0,3,20,2,0,82,1.0,57,0.0,990.0,146240000,142240000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5168,1,2017-02-07,574546672447624856,1486492036,5,1486492036,0,0,False,0,2,0,0,2,0,1,0,14,0.0,12,0.0,220.0,102990000,95990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5169,0,2017-02-07,3129654954472515724,1486489846,3,1486489846,0,1,True,5,3,0,0,3,2,2,0,15,0.0,13,0.0,1423.0,28990000,24990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5170,0,2017-02-07,8764312739486524799,1486503969,1,1486503969,0,0,False,1,10,0,0,6,0,5,0,16,1.0,14,0.0,647.0,27190000,19190000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5171,1,2017-02-07,6321703139771704283,1486506381,2,1486506381,0,0,False,4,2,0,0,2,0,1,0,18,0.0,16,0.0,340.0,21980000,19980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5172,2,2017-02-07,36194035121102485,1486494742,1,1486494742,0,0,False,1,6,0,0,2,0,1,0,20,1.0,18,0.0,1085.0,249780000,241780000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5173,1,2017-02-07,1563728423937786678,1486527147,3,1486527147,0,0,False,1,16,0,0,2,112,1,0,20,0.0,18,0.0,1192.0,84990000,79990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5174,2,2017-02-07,1012363918031449847,1486510446,2,1486510446,0,0,False,1,7,0,0,1,142,1,0,20,0.0,16,0.0,1522.0,1101000000,1096000000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5175,0,2017-02-07,459959187480356493,1486508356,1,1486508356,1,2,True,2,3,0,0,3,4,2,0,21,1.0,19,0.0,760.0,35970000,31970000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5176,1,2017-02-07,9017249703406411169,1486504620,2,1486504620,0,0,False,0,6,0,0,2,0,1,0,22,0.0,18,0.0,1598.0,301850000,300850000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5177,2,2017-02-07,7813149961404844386,1486494651,59,1486494651,0,0,False,1,21,0,0,13,20,12,0,22,0.0,18,0.0,441.0,39980000,37980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5178,1,2017-02-07,2709295266531200360,1486506475,3,1486506475,0,0,False,0,4,0,0,4,0,3,0,23,0.0,21,0.0,953.0,423240000,422240000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5179,1,2017-02-07,264439262506145643,1486482905,4,1486482905,0,0,False,0,3,0,0,3,0,2,0,25,0.0,21,0.0,565.0,42980000,35980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5180,2,2017-02-07,1297718838071700682,1486500585,1,1486500585,2,1,True,1,3,0,0,3,16,2,0,26,1.0,18,0.0,215.0,36950000,30950000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5181,1,2017-02-07,617283905493277793,1486496627,3,1486496627,0,0,False,0,3,0,0,3,0,2,0,28,0.0,23,0.0,1057.0,630400000,623400000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5182,0,2017-02-07,7966024019355321644,1486513294,2,1486513294,0,0,False,0,7,0,0,1,0,1,0,30,0.0,29,0.0,633.0,115330000,106330000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5183,0,2017-02-07,1323131540348895975,1486488631,1,1486488631,0,0,False,1,4,0,0,4,4,3,0,38,1.0,29,0.0,530.0,25990000,16990000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5184,2,2017-02-07,7855520906498401439,1486506278,1,1486506278,0,1,True,5,3,0,0,3,297,2,0,41,1.0,33,0.0,947.0,118980000,114980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5185,1,2017-02-07,1925633389522225305,1486490366,2,1486490366,0,0,False,0,2,0,0,2,139,1,0,50,0.0,43,0.0,1193.0,117360000,114360000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5186,0,2017-02-07,3143111598793306337,1486477527,1,1486477527,0,0,False,1,3,0,0,3,0,2,0,52,1.0,39,0.0,612.0,81170000,76170000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5187,0,2017-02-07,5546743631344765720,1486535745,1,1486535745,0,0,False,3,7,0,0,1,0,1,0,59,1.0,37,0.0,2335.0,46980000,43980000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5188,0,2017-02-07,6432276692657258286,1486481897,1,1486481897,0,0,False,0,0,0,0,0,0,0,0,61,1.0,46,0.0,1291.0,197840000,189840000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,0,1
5189,0,2017-02-07,5590886832095311283,1486496695,1,1486496695,2,0,False,1,3,0,0,3,2,2,0,66,1.0,46,0.0,1075.0,87960000,84960000,1,0,0,0,0,0.0,0,0,0.0,1,7,0,0,11
5190,5,2017-02-07,3916484417528358536,1486510480,1,1486510480,0,0,False,1,3,0,0,3,127,2,0,43,1.0,41,0.0,2124.0,75970000,74970000,1,0,0,0,0,0.0,0,0,0.0,1,1,3,27,12
5191,1,2017-08-16,2098522685166563950,1502904391,3,1502904391,0,0,False,0,11,0,0,2,4,1,0,6,0.0,6,4.0,186.0,129930000,126930000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5192,2,2017-08-16,3099965315004066136,1502898922,1,1502898922,0,0,False,0,55,2,17,25,0,32,9,11,1.0,11,11.0,434.0,30490000,26490000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5193,1,2017-08-16,6437802308243720163,1502923890,3,1502923890,0,0,False,0,2,0,0,2,0,1,0,12,0.0,11,71.0,453.0,70190000,67190000,1,0,0,0,0,0.0,0,0,0.0,1,1,3,7,5
5194,2,2017-08-16,263123074769396718,1502921202,2,1502921202,0,0,False,0,6,0,0,2,0,1,0,13,0.0,13,91.0,296.0,33000000,26000000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5195,0,2017-08-16,9220067000161626297,1502950587,3,1502950587,0,0,False,0,8,0,0,2,400,1,0,13,0.0,11,45.0,306.0,25190000,19190000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5196,1,2017-08-16,5515465842559386260,1502893252,1,1502893252,0,0,False,4,2,0,0,2,0,1,0,16,1.0,15,64.0,686.0,60320000,56320000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5197,1,2017-08-16,5721827329727947972,1502916758,4,1502916758,0,0,False,0,6,0,0,2,0,1,0,16,0.0,13,84.0,307.0,304750000,299750000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5198,1,2017-08-16,9857286446160284279,1502894484,1,1502894484,0,0,False,0,3,0,0,3,87,2,0,19,1.0,14,68.0,912.0,109850000,107850000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5199,1,2017-08-16,8083905055684233398,1502929520,2,1502929520,0,0,False,0,0,0,0,0,0,0,0,19,0.0,15,74.0,2267.0,493000000,489000000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5200,2,2017-08-16,7910128059121960363,1502893218,1,1502893218,2,0,False,1,3,0,0,3,18,2,0,20,1.0,18,55.0,707.0,27990000,18990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5201,1,2017-08-16,456807427403774085,1502898833,25,1502898833,0,0,False,0,2,0,0,2,0,1,0,20,0.0,17,78.0,2442.0,94510000,91510000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5202,1,2017-08-16,7410521995741464019,1502909175,1,1502909175,0,0,False,1,2,0,0,2,0,1,0,22,1.0,18,53.0,500.0,10120000,9120000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5203,0,2017-08-16,51621531561588944,1502933258,5,1502933258,0,1,True,2,3,0,0,3,0,2,0,22,0.0,18,74.0,971.0,38000000,33000000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5204,1,2017-08-16,3602581120186705822,1502889367,14,1502889367,0,0,False,0,8,0,0,2,0,1,0,23,0.0,20,94.0,1535.0,60760000,56760000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5205,0,2017-08-16,2441041454208222511,1502902865,1,1502902865,0,0,False,0,11,0,0,2,0,1,0,26,1.0,25,64.0,620.0,23990000,16990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5206,1,2017-08-16,9747922335496066281,1502908262,11,1502908262,0,0,False,4,2,0,0,2,0,1,0,30,0.0,24,77.0,608.0,27400000,26400000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5207,3,2017-08-16,1194898655679726272,1502902138,1,1502902138,3,0,False,1,3,0,0,3,254,2,0,30,1.0,21,38.0,569.0,6700000,5700000,1,0,1,204,1,1.0,1,1,0.0,1,3,2,0,0
5208,0,2017-08-16,1149339814297358022,1502902032,1,1502902032,0,0,False,4,12,0,0,7,0,6,0,30,1.0,24,70.0,593.0,20590000,13590000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5209,0,2017-08-16,4298752292965548756,1502925468,2,1502925468,0,1,True,2,24,0,0,14,0,14,0,30,0.0,29,62.0,985.0,18690000,16690000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5210,1,2017-08-16,273273778759886230,1502946913,3,1502946913,0,0,False,3,4,0,0,4,4,3,0,32,0.0,23,80.0,610.0,30000000,22000000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5211,1,2017-08-16,1543779422254594198,1502941451,1,1502941451,0,0,False,0,3,0,0,3,198,2,0,32,1.0,26,70.0,1320.0,100970000,97970000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5212,1,2017-08-16,3600578174003704209,1502925755,28,1502925755,0,0,False,0,26,0,0,2,0,1,0,34,0.0,30,90.0,1455.0,215560000,213560000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5213,4,2017-08-16,578967274590680856,1502917769,4,1502917769,0,0,False,0,3,2,42,3,383,2,9,34,0.0,21,16.0,864.0,325500000,317500000,1,0,0,0,0,0.0,0,0,0.0,0,1,4,0,3
5214,1,2017-08-16,7131506646021230113,1502908703,9,1502908703,0,0,False,0,11,0,0,2,0,1,0,36,0.0,27,83.0,855.0,37780000,28780000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5215,1,2017-08-16,117207511183642501,1502922217,1,1502922217,0,0,False,3,36,0,0,20,0,21,0,37,1.0,34,77.0,1853.0,9000000,6000000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5216,1,2017-08-16,94925976289549145,1502922693,1,1502922693,0,0,False,0,2,0,0,2,0,1,0,38,1.0,26,69.0,933.0,31180000,27180000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5217,2,2017-08-16,3441568990237004750,1502907370,3,1502907370,1,1,True,2,6,0,0,2,10,1,0,43,0.0,36,60.0,2474.0,74500000,73500000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5218,0,2017-08-16,6958759408390889884,1502918100,2,1502918100,0,0,False,0,6,0,0,2,0,1,0,43,0.0,30,79.0,686.0,50970000,45970000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5219,2,2017-08-16,3736269197856656447,1502889035,4,1502889035,0,0,False,0,2,0,0,2,4,1,0,44,0.0,32,81.0,2759.0,29600000,23600000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5220,1,2017-08-16,1215540071279518370,1502910427,1,1502910427,0,0,False,4,2,0,0,2,0,1,0,45,1.0,39,66.0,1957.0,38160000,32160000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5221,0,2017-08-16,310363117189226884,1502948854,5,1502948854,0,0,False,0,2,0,0,2,0,1,0,45,0.0,28,87.0,1731.0,67980000,63980000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5222,0,2017-08-16,4835082938415020542,1502939256,46,1502939256,0,0,False,1,3,0,0,3,75,2,0,45,0.0,32,61.0,1331.0,401800000,400800000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5223,1,2017-08-16,6888517919192311882,1502918313,4,1502918313,0,0,False,0,2,0,0,2,0,1,0,47,0.0,35,83.0,1211.0,57000000,48000000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5224,2,2017-08-16,4053729275950379466,1502931849,22,1502931849,0,0,False,1,3,0,0,3,401,2,0,48,0.0,32,87.0,582.0,88530000,80530000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5225,1,2017-08-16,6029841001969310158,1502934444,2,1502934444,0,0,False,3,0,0,0,0,0,0,0,50,0.0,38,85.0,1838.0,19550000,12550000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5226,0,2017-08-16,4618136280742770026,1502940889,1,1502940889,1,2,True,2,52,0,0,2,20,1,0,54,1.0,42,32.0,1357.0,9000000,6000000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5227,0,2017-08-16,7777689314764936171,1502890185,1,1502890185,0,0,False,0,3,0,1,3,232,2,0,55,1.0,36,56.0,692.0,63310000,57310000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5228,1,2017-08-16,8164437077304303845,1502938540,1,1502938540,0,0,False,0,10,0,0,6,0,5,0,57,1.0,46,76.0,1008.0,32180000,31180000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5229,0,2017-08-16,8168622439943230168,1502943159,1,1502943159,0,0,False,1,12,0,0,7,166,6,0,63,1.0,46,49.0,2288.0,17680000,9680000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5230,1,2017-08-16,6708661699896063078,1502907343,6,1502907343,0,0,False,0,7,0,0,1,0,1,0,67,0.0,51,89.0,2411.0,66580000,59580000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5231,0,2017-08-16,9665902294692964886,1502903111,3,1502903111,0,0,False,1,3,0,0,3,196,2,0,67,0.0,46,74.0,1024.0,157710000,156710000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5232,2,2017-08-16,3037612972616923003,1502941020,1,1502941020,1,0,False,0,13,0,0,8,0,7,0,76,1.0,58,71.0,2495.0,56900000,51900000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5233,2,2017-08-16,6016714305583610425,1502887801,1,1502887809,0,2,True,2,14,0,0,9,23,8,0,90,1.0,61,50.0,2921.0,48990000,39990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5234,1,2017-08-16,6437802308243720163,1502917216,2,1502917216,0,0,False,0,2,0,0,2,0,1,0,97,0.0,80,85.0,4292.0,269740000,44790000,6,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5235,1,2017-08-16,7046459416249489564,1502886935,8,1502886935,0,0,False,0,10,0,0,6,0,5,0,120,0.0,81,87.0,4201.0,1762590000,352090000,2,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5236,1,2017-08-16,1641800502665606239,1502937962,1,1502937962,0,0,False,4,6,0,0,2,0,1,0,170,1.0,100,76.0,4658.0,208190000,200190000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5237,2,2017-08-16,869511434448429269,1502930327,1,1502930327,0,0,False,4,2,0,0,2,0,1,0,5,1.0,5,1.0,201.0,127660000,121660000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5238,2,2018-01-09,400673294493528797,1515527291,1,1515527291,0,0,False,4,2,0,0,2,0,1,0,11,1.0,10,20.0,192.0,16390000,10390000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5239,2,2018-01-09,4848151501716059738,1515542180,1,1515542180,0,0,False,1,3,0,0,3,4,2,0,12,1.0,10,51.0,160.0,15990000,12990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5240,1,2018-01-09,4829072335445248379,1515510975,3,1515510975,0,0,False,0,4,0,0,4,1,3,0,14,0.0,10,60.0,961.0,22780000,20780000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5241,0,2018-01-09,3962553334012467446,1515513752,3,1515513752,0,0,False,1,0,0,0,0,39,0,0,17,0.0,15,31.0,191.0,77990000,69990000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5242,1,2018-01-09,3145099876179029871,1515549696,2,1515549696,0,0,False,0,0,0,0,0,0,0,0,18,0.0,13,37.0,226.0,26190000,19190000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5243,0,2018-01-09,5840741541359380960,1515522476,3,1515522476,0,0,False,0,8,0,0,2,0,1,0,19,0.0,17,46.0,269.0,30980000,27980000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5244,1,2018-01-09,9195974988483317620,1515522287,1,1515522287,0,0,False,4,8,0,0,2,0,1,0,20,1.0,16,37.0,315.0,40580000,33580000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5245,0,2018-01-09,7612695397664057852,1515521904,1,1515521904,0,0,False,0,18,0,0,7,0,6,0,21,1.0,17,21.0,323.0,65180000,59180000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5246,1,2018-01-09,8211841635249549924,1515521257,6,1515521257,0,0,False,0,0,0,0,0,0,0,0,22,0.0,14,76.0,1094.0,15390000,10390000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5247,2,2018-01-09,9376551370311994483,1515558037,1,1515558037,0,0,False,3,3,0,0,3,402,2,0,23,1.0,19,51.0,369.0,33900000,29900000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5248,1,2018-01-09,482002016965620109,1515529700,3,1515529700,0,0,False,1,3,0,0,3,0,2,0,25,0.0,21,63.0,449.0,48990000,47990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5249,0,2018-01-09,8577733721631630198,1515524782,1,1515524782,0,0,False,3,3,0,0,3,6,2,0,25,1.0,22,52.0,773.0,76990000,69990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5250,0,2018-01-09,7108770352415416750,1515570114,1,1515570114,1,1,True,2,3,0,0,3,17,2,0,26,1.0,21,17.0,423.0,23990000,21990000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5251,0,2018-01-09,2512282903242124732,1515536170,1,1515536170,0,0,False,1,3,0,1,3,2,2,0,28,1.0,19,30.0,385.0,42970000,37970000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5252,2,2018-01-09,8352192629374970404,1515542942,1,1515542942,0,0,False,4,2,0,0,2,0,1,0,29,1.0,25,65.0,1343.0,32170000,31170000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5253,0,2018-01-09,3971334370980705052,1515514097,1,1515514097,0,0,False,0,3,0,0,3,0,2,0,29,1.0,21,53.0,1235.0,38970000,35970000,1,0,0,0,0,0.0,0,0,0.0,1,0,0,0,0
5254,1,2018-01-09,129437581510320161,1515533074,4,1515533074,0,0,False,0,6,0,0,2,0,1,0,31,0.0,18,64.0,200.0,83570000,81570000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5255,0,2018-01-09,577122401081479445,1515564976,2,1515564976,0,0,False,1,3,0,1,3,74,2,0,32,0.0,20,40.0,234.0,34480000,31480000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5256,1,2018-01-09,6783550409695406697,1515532633,2,1515532633,0,0,False,0,3,0,0,3,0,2,0,34,0.0,21,76.0,659.0,73580000,65580000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5257,1,2018-01-09,2688715567118757498,1515512795,8,1515512795,0,0,False,4,3,0,0,3,0,2,0,34,0.0,25,64.0,345.0,53990000,47990000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5258,1,2018-01-09,9627378131384521585,1515544438,1,1515544438,0,0,False,0,2,0,0,2,0,1,0,48,1.0,34,77.0,2161.0,121990000,119990000,1,0,0,0,0,0.0,0,0,0.0,1,1,3,33,2
5259,1,2018-01-09,6488142369735907458,1515532508,2,1515532508,0,0,False,0,11,0,0,2,0,1,0,50,0.0,29,62.0,533.0,36180000,35180000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5260,1,2018-01-09,7504635715076538528,1515526648,1,1515526648,0,0,False,0,8,0,0,2,0,1,0,50,1.0,35,57.0,767.0,95960000,91960000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5261,0,2018-01-09,965372577544682772,1515529612,9,1515529612,0,0,False,0,0,0,0,0,0,0,0,59,0.0,40,72.0,1376.0,442940000,434940000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5262,1,2018-01-09,6175131886234470657,1515522922,1,1515522922,0,0,False,0,7,0,0,1,0,1,0,73,1.0,57,78.0,3181.0,529700000,527700000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5263,2,2018-01-09,4529513278706235133,1515564815,10,1515564815,0,0,False,1,17,0,0,11,17,1,0,81,0.0,48,65.0,1281.0,421660000,417660000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5264,2,2018-01-09,1489613213430674992,1515508331,1,1515508331,0,0,False,1,3,0,0,3,3,2,0,6,1.0,6,2.0,119.0,46980000,41980000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,0,1
5265,1,2017-11-13,7085885518086220533,1510600005,5,1510600005,0,0,False,0,7,0,0,1,0,1,0,19,0.0,14,84.0,496.0,31540000,29540000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5266,1,2017-11-13,1869713272197679372,1510593278,1,1510593278,0,0,False,3,8,0,0,2,0,1,0,22,1.0,18,69.0,827.0,32780000,24780000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5267,0,2017-11-13,3788017874460184694,1510612557,4,1510612557,0,0,False,1,11,0,0,2,20,1,0,40,0.0,25,77.0,1230.0,142700000,138700000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5268,1,2017-11-13,838508590068883339,1510584825,34,1510584825,0,0,False,0,25,0,0,15,0,7,0,41,0.0,29,84.0,552.0,101030000,95030000,1,0,0,0,0,0.0,0,0,0.0,0,1,1,1,1
5269,1,2017-11-13,8256261964475196104,1510630882,2,1510630882,0,0,False,0,2,0,0,2,2,1,0,41,0.0,29,84.0,880.0,35940000,27940000,1,0,0,0,0,0.0,0,0,0.0,1,1,1,1,1
5270,0,2017-11-13,7283456026003360148,1510624968,5,1510624968,0,0,False,0,2,0,0,2,0,1,0,51,0.0,39,79.0,807.0,47000000,40000000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
5271,0,2017-11-13,9404134635266467014,1510612502,4,1510612502,0,0,False,0,2,0,0,2,0,1,0,74,0.0,55,79.0,908.0,169650000,167650000,1,0,0,0,0,0.0,0,0,0.0,0,0,0,0,0
